0.899384;1.42074
1.16832;0.44612
1.61164;-0.44118
2.30905;-1.19464
3.39166;0.313706
5.04655;2.5411
7.46957;1.41895
10.6304;2.53652
13.6913;0.935733
14.7266;-1.42532
12.5228;1.81941
8.44491;1.81282
4.58753;5.78439
1.85487;6.60671
0.182334;6.19007
-0.79446;5.49527
-1.41644;2.15318
-1.92853;3.13575
-2.50014;-1.4214
-3.26386;0.0804319
-4.3443;-0.820956
-5.86053;-2.72057
-7.86838;-2.58998
-10.1864;-2.49851
-12.1385;-3.06381
-12.6515;-1.65986
-11.1995;-4.43471
-8.5064;-2.60894
-5.76087;-3.68504
-3.65375;-4.72639
-2.29961;-6.45193
-1.54639;-5.07695
-1.2037;-2.82707
-1.13201;-4.35
-1.2577;0.685142
-1.56463;-2.50684
-2.08601;-2.80682
-2.90311;-1.31796
-4.14744;-1.94478
-5.98592;0.845233
-8.52423;-0.687927
-11.4963;-3.2623
-13.7789;-2.55983
-13.715;-2.25783
-11.011;-1.98567
-7.26647;-3.56069
-4.03672;-5.45191
-1.83168;-8.33601
-0.505253;-6.44803
0.257062;-4.96668
0.726971;-2.82666
1.0939;-2.03977
1.48722;-1.57465
2.0101;2.26268
2.76936;0.398834
3.89692;0.331296
5.55134;0.748868
7.85523;-0.913757
10.6643;2.26392
13.134;0.67528
13.7338;0.701952
11.7245;1.86808
8.25526;3.05873
4.9494;6.06922
2.5572;9.19192
1.07282;7.90303
0.223718;4.60804
-0.261249;5.01144
-0.577814;2.20258
-0.854357;-0.690079
-1.18093;-1.68613
-1.63777;-0.797222
-2.31964;0.0399827
-3.35644;-1.24741
-4.92334;-0.879006
-7.20341;-3.13965
-10.19;-2.57942
-13.1854;-1.10557
-14.4725;-2.22668
-12.7343;-4.03271
-8.96888;-4.74449
-5.17696;-3.11163
-2.38879;-5.89716
-0.6472;-7.33545
0.36747;-6.44935
0.984927;-3.55866
1.44854;-3.67076
1.92525;-0.465075
2.54184;-1.75537
3.41814;-1.2223
4.68564;0.931235
6.47172;0.570279
8.79661;0.82173
11.3097;1.29941
13.012;0.199798
12.7149;1.48727
10.3731;3.27506
7.23604;3.73693
4.49455;6.34185
2.58554;6.43892
1.43435;4.80089
0.812288;5.8828
0.513816;4.93241
0.402309;0.19967
0.402972;0.715145
0.485004;0.344137
0.648304;0.497599
0.918195;1.64885
1.34822;-1.18657
2.0308;1.10798
3.11493;-1.43708
4.8214;1.35593
7.40705;-2.24405
10.9096;1.09266
14.4082;1.66452
15.5395;-1.30632
12.8335;0.873759
8.11835;3.98815
3.87281;5.04204
0.981687;3.2912
-0.745561;9.23258
-1.7608;4.41552
-2.44965;3.94289
-3.07845;0.933899
-3.82597;-1.98588
-4.82054;0.0998023
-6.15029;-1.73115
-7.82253;-1.44937
-9.65195;-2.10395
-11.1349;-0.996854
-11.5665;-3.44418
-10.5931;-0.720123
-8.62681;-4.13152
-6.46779;-5.7043
-4.69496;-5.20661
-3.50112;-5.87634
-2.84434;-2.93044
-2.61581;-4.4485
-2.7289;-2.34477
-3.14841;-2.23574
-3.89165;-1.01904
-5.0153;-0.742075
-6.57866;-1.34238
-8.54833;-1.57373
-10.6122;-4.22501
-12.0268;-1.01674
-11.9393;-3.62782
-10.2321;-4.96026
-7.72681;-3.31417
-5.37039;-5.69911
-3.63177;-5.59594
-2.55295;-6.3857
-1.99941;-4.06387
-1.82501;-1.88306
-1.93481;-2.60151
-2.29611;-2.48445
-2.93368;-2.43881
-3.92294;-1.22382
-5.37512;-3.19962
-7.38151;-2.71399
-9.84467;-1.48638
-12.1621;-2.27349
-13.1396;-0.847923
-11.919;-2.87022
-9.09177;-5.28443
-6.03464;-5.13706
-3.63353;-5.9
-2.06657;-6.8064
-1.16559;-5.37476
-0.702329;-3.0464
-0.500435;-2.91692
-0.452534;-4.21377
-0.506207;-2.22546
-0.64778;-2.34953
-0.893068;-1.8295
-1.28666;-0.663804
-1.90952;-0.465828
-2.89413;2.61014
-4.4402;0.113485
-6.79566;0.662419
-10.0725;-0.556656
-13.6406;0.0871875
-15.4504;-0.606705
-13.5924;-1.93867
-9.19348;-4.63253
-4.80564;-6.86305
-1.65818;-5.42398
0.268376;-7.44444
1.39311;-6.48836
2.1162;0.450394
2.72393;-4.18593
3.40944;-0.342348
4.31239;1.16091
5.54024;-0.987126
7.14704;-0.409513
9.04064;0.811325
10.8257;2.4999
11.7745;3.01123
11.2721;2.6954
9.46692;2.55495
7.16735;2.27459
5.12539;3.75196
3.6684;5.11449
2.80111;4.98854
2.408;4.59767
2.3772;0.416719
2.64669;0.915718
3.21195;2.28641
4.11931;0.938206
5.44745;3.01054
7.25428;-1.42035
9.43882;0.0612912
11.505;4.86765
12.4992;0.80573
11.6677;0.461265
9.3461;4.56568
6.63261;6.2654
4.37583;2.47631
2.84323;6.20908
1.95255;3.45262
1.52736;4.47552
1.42093;2.34456
1.54969;-0.102155
1.89155;-0.327448
2.47852;-1.21259
3.3931;1.18629
4.76331;2.23369
6.72836;1.59208
9.29939;-0.588706
12.0152;0.68541
13.6258;1.31538
12.8361;3.37654
9.92862;2.4535
6.48298;3.61701
3.68435;4.2886
1.82706;3.43218
0.731787;7.27581
0.121838;1.58824
-0.227228;1.28716
-0.465088;-0.990804
-0.687487;-1.00697
-0.96362;-1.45572
-1.35991;-0.203665
-1.96063;-1.35976
-2.88781;-1.94084
-4.31742;0.706143
-6.46528;-1.15897
-9.44441;0.524982
