1.25829;1.1682
1.27593;1.17845
1.29025;1.19468
1.29817;1.21453
1.29592;1.23472
1.28;1.25161
1.24925;1.26135
1.20579;1.25959
1.15378;1.24079
1.0974;1.199
1.0398;1.13257
0.98297;1.0497
0.927917;0.965229
0.874955;0.890595
0.823995;0.8295
0.774802;0.780588
0.727204;0.740796
0.681203;0.707012
0.637001;0.676677
0.594969;0.648042
0.555631;0.620298
0.519702;0.593507
0.488212;0.568329
0.462681;0.545662
0.445327;0.5264
0.439203;0.511453
0.447976;0.502017
0.474884;0.499959
0.520804;0.508179
0.582643;0.530839
0.653806;0.573166
0.726637;0.639869
0.794787;0.731148
0.854186;0.837948
0.902856;0.942358
0.940314;1.02635
0.967002;1.08114
0.98389;1.10811
0.992233;1.11369
0.993464;1.10467
0.989185;1.08638
0.981233;1.06252
0.971785;1.03564
0.963466;1.00761
0.959328;0.980117
0.962525;0.954962
0.975597;0.934426
0.999498;0.921493
1.03261;0.919891
1.07013;0.933573
1.10493;0.965249
1.13053;1.01431
1.14407;1.07512
1.14664;1.13631
1.14145;1.18177
1.13221;1.19703
1.12213;1.17985
1.11367;1.1424
1.10837;1.10085
1.10685;1.06618
1.10873;1.04298
1.11267;1.03195
1.11645;1.03186
1.11704;1.04038
1.11079;1.0542
1.09416;1.06913
1.06542;1.08032
1.02619;1.08257
0.980788;1.07036
0.933979;1.03844
0.889498;0.98455
0.849718;0.914643
0.815823;0.843311
0.788015;0.784676
0.765689;0.744406
0.747646;0.721204
0.732391;0.711348
0.718493;0.710839
0.704936;0.715748
0.691389;0.722265
0.678379;0.727057
0.667415;0.72782
0.661114;0.723785
0.663166;0.715915
0.677617;0.706755
0.707044;0.700133
0.750493;0.701052
0.803336;0.715764
0.859567;0.751076
0.914307;0.811125
0.964739;0.891682
1.00976;0.977897
1.04928;1.05201
1.08361;1.10466
1.11317;1.13721
1.13829;1.15602
1.15926;1.16708
1.17635;1.1742
1.19002;1.17915
1.20103;1.18242
1.21061;1.1839
1.22055;1.18345
1.23276;1.18129
1.2484;1.17831
1.26632;1.17633
1.28214;1.17821
1.28936;1.18734
1.28255;1.20592
1.26001;1.23169
1.22356;1.25481
1.17677;1.2591
1.12336;1.23098
1.06648;1.17041
1.00856;1.09056
0.951343;1.00689
0.896036;0.929213
