1.43984;0.772128
0.961251;0.481483
0.772027;0.439319
0.766913;0.51892
0.899384;0.681058
1.16832;0.934247
1.61164;1.31866
2.30905;1.9064
3.39166;2.81225
5.04655;4.20819
7.46957;6.3195
10.6304;9.32131
13.6913;12.9277
14.7266;15.5721
12.5228;14.5922
8.44491;9.66258
4.58753;4.2414
1.85487;0.830864
0.182334;-0.75235
-0.79446;-1.39903
-1.41644;-1.71143
-1.92853;-1.99121
-2.50014;-2.38624
-3.26386;-2.99086
-4.3443;-3.89776
-5.86053;-5.21479
-7.86838;-7.03821
-10.1864;-9.33511
-12.1385;-11.6781
-12.6515;-13.009
-11.1995;-12.1571
-8.5064;-9.21113
-5.76087;-5.73357
-3.65375;-3.13473
-2.29961;-1.69309
-1.54639;-1.06252
-1.2037;-0.874836
-1.13201;-0.913525
-1.2577;-1.08899
-1.56463;-1.389
-2.08601;-1.84954
-2.90311;-2.54652
-4.14744;-3.59978
-5.98592;-5.175
-8.52423;-7.44494
-11.4963;-10.4034
-13.7789;-13.3801
-13.715;-14.6178
-11.011;-12.5002
-7.26647;-7.94724
-4.03672;-3.66159
-1.83168;-1.05783
-0.505253;0.155663
0.257062;0.652057
0.726971;0.882206
1.0939;1.07317
1.48722;1.33547
2.0101;1.7405
2.76936;2.36441
3.89692;3.31341
5.55134;4.73572
7.85523;6.80126
10.6643;9.57439
13.134;12.6351
13.7338;14.5361
11.7245;13.3293
8.25526;9.13576
4.9494;4.63024
2.5572;1.68197
1.07282;0.234403
0.223718;-0.367626
-0.261249;-0.610887
-0.577814;-0.749896
-0.854357;-0.903772
-1.18093;-1.1352
-1.63777;-1.49639
-2.31964;-2.05567
-3.35644;-2.91659
-4.92334;-4.23263
-7.20341;-6.20161
-10.19;-8.97036
-13.1854;-12.2772
-14.4725;-14.7818
-12.7343;-14.2731
-8.96888;-10.244
-5.17696;-5.20654
-2.38879;-1.64923
-0.6472;0.138788
0.36747;0.88874
0.984927;1.21775
1.44854;1.45708
1.92525;1.76684
2.54184;2.24034
3.41814;2.96382
4.68564;4.04589
6.47172;5.62056
8.79661;7.79648
11.3097;10.4721
13.012;12.948
12.7149;13.7187
10.3731;11.6038
7.23604;7.61303
4.49455;3.99063
2.58554;1.76841
1.43435;0.703373
