1.43984;0.615949
0.961251;0.364228
0.772027;0.326675
0.766913;0.400036
0.899384;0.553339
1.16832;0.796381
1.61164;1.16866
2.30905;1.74195
3.39166;2.63353
5.04655;4.02661
7.46957;6.18123
10.6304;9.35664
13.6913;13.3839
14.7266;16.5543
12.5228;15.4035
8.44491;9.47501
4.58753;3.58344
1.85487;0.411404
0.182334;-0.898675
-0.79446;-1.43468
-1.41644;-1.72326
-1.92853;-1.99759
-2.50014;-2.37829
-3.26386;-2.95013
-4.3443;-3.79795
-5.86053;-5.01785
-7.86838;-6.69277
-10.1864;-8.79552
-12.1385;-10.9788
-12.6515;-12.3757
-11.1995;-11.9316
-8.5064;-9.49173
-5.76087;-6.2507
-3.65375;-3.59009
-2.29961;-1.99918
-1.54639;-1.25769
-1.2037;-1.00823
-1.13201;-1.01305
-1.2577;-1.16568
-1.56463;-1.44386
-2.08601;-1.87627
-2.90311;-2.53037
-4.14744;-3.51303
-5.98592;-4.96905
-8.52423;-7.04445
-11.4963;-9.73345
-13.7789;-12.5041
-13.715;-13.9402
-11.011;-12.5191
-7.26647;-8.60205
-4.03672;-4.4133
-1.83168;-1.58139
-0.505253;-0.159503
0.257062;0.443723
0.726971;0.716095
1.0939;0.919871
1.48722;1.18188
2.0101;1.57978
2.76936;2.19312
3.89692;3.1334
5.55134;4.5628
7.85523;6.68662
10.6643;9.64003
13.134;13.0657
13.7338;15.3242
11.7245;13.8878
8.25526;8.94007
4.9494;4.0874
2.5572;1.2952
1.07282;0.0509614
0.223718;-0.458544
-0.261249;-0.679142
-0.577814;-0.816692
-0.854357;-0.969215
-1.18093;-1.19294
-1.63777;-1.53718
-2.31964;-2.06588
-3.35644;-2.87366
-4.92334;-4.09716
-7.20341;-5.90688
-10.19;-8.42408
-13.1854;-11.4389
-14.4725;-13.8961
-12.7343;-13.9299
-8.96888;-10.7226
-5.17696;-6.05489
-2.38879;-2.32924
-0.6472;-0.272094
0.36747;0.636551
0.984927;1.03103
1.44854;1.29126
1.92525;1.60343
2.54184;2.07143
3.41814;2.78738
4.68564;3.86845
6.47172;5.46808
8.79661;7.73634
11.3097;10.632
13.012;13.4433
12.7149;14.3663
10.3731;11.8485
7.23604;7.28685
4.49455;3.52563
2.58554;1.45682
1.43435;0.53187
0.812288;0.171467
0.513816;0.0628611
0.402309;0.0641301
0.402972;0.119378
0.485004;0.215356
0.648304;0.361741
0.918195;0.585083
1.34822;0.931764
2.0308;1.47859
3.11493;2.35205
4.8214;3.75701
7.40705;6.00285
10.9096;9.44609
14.4082;14.0243
15.5395;17.8018
12.8335;16.3583
8.11835;9.17844
3.87281;2.58194
0.981687;-0.6076
-0.745561;-1.81966
-1.7608;-2.3189
-2.44965;-2.63636
-3.07845;-2.99798
-3.82597;-3.52321
-4.82054;-4.29422
-6.15029;-5.37793
-7.82253;-6.8087
-9.65195;-8.51609
-11.1349;-10.1956
-11.5665;-11.2302
-10.5931;-10.9429
-8.62681;-9.2262
-6.46779;-6.81216
-4.69496;-4.65572
-3.50112;-3.23463
-2.84434;-2.5209
-2.61581;-2.30711
-2.7289;-2.42478
-3.14841;-2.79699
-3.89165;-3.42258
-5.0153;-4.35024
-6.57866;-5.64967
-8.54833;-7.35647
-10.6122;-9.35057
-12.0268;-11.1664
